"method","station","date","time","batch.date.x","species","fork.length","total.length","standard.length","weight","mark.type","life.stage","mort","release.id","count","calendar.year","water.year","method.code","batch.date.y","weather.code","water.temperature","turbidity","water.velocity","dissolved.oxygen","electrical.conductivity"
"RSTR","ST040X",2020-01-24,08:45:00,2020-01-24,"Chinook salmon",37,39,33,NA,"NONE","n/p","Yes","n/a",1,2020,2020,"RSTR",2020-01-24,"FOG",50.1,0.53,1.5,10.97,72.3
"RSTR","ST040X",2020-01-24,08:45:00,2020-01-24,"Chinook salmon",37,39,34,NA,"NONE","2","No","n/a",1,2020,2020,"RSTR",2020-01-24,"FOG",50.1,0.53,1.5,10.97,72.3
"RSTR","ST040X",2020-01-24,08:45:00,2020-01-24,"Chinook salmon",38,40,34,NA,"NONE","2","No","n/a",1,2020,2020,"RSTR",2020-01-24,"FOG",50.1,0.53,1.5,10.97,72.3
"RSTR","ST040X",2020-01-24,08:45:00,2020-01-24,"Chinook salmon",39,41,35,NA,"NONE","2","No","n/a",1,2020,2020,"RSTR",2020-01-24,"FOG",50.1,0.53,1.5,10.97,72.3
"RSTR","ST040X",2020-01-24,08:45:00,2020-01-24,"Chinook salmon",NA,NA,NA,NA,"NONE","n/p","No","n/a",8,2020,2020,"RSTR",2020-01-24,"FOG",50.1,0.53,1.5,10.97,72.3
"RSTR","ST040X",2020-01-25,09:00:00,2020-01-25,"Chinook salmon",34,36,31,NA,"NONE","2","No","n/a",10,2020,2020,"RSTR",2020-01-25,"FOG",50.5,0.89,1.4,10.93,69.6
"RSTR","ST040X",2020-01-25,09:00:00,2020-01-25,"Chinook salmon",35,37,32,NA,"NONE","2","No","n/a",10,2020,2020,"RSTR",2020-01-25,"FOG",50.5,0.89,1.4,10.93,69.6
"RSTR","ST040X",2020-01-25,09:00:00,2020-01-25,"Chinook salmon",36,38,32,NA,"NONE","2","No","n/a",6,2020,2020,"RSTR",2020-01-25,"FOG",50.5,0.89,1.4,10.93,69.6
"RSTR","ST040X",2020-01-25,09:00:00,2020-01-25,"Chinook salmon",36,38,33,NA,"NONE","2","No","n/a",5,2020,2020,"RSTR",2020-01-25,"FOG",50.5,0.89,1.4,10.93,69.6
"RSTR","ST040X",2020-01-25,09:00:00,2020-01-25,"Chinook salmon",34,36,30,NA,"NONE","2","No","n/a",4,2020,2020,"RSTR",2020-01-25,"FOG",50.5,0.89,1.4,10.93,69.6
"RSTR","ST040X",2020-01-25,09:00:00,2020-01-25,"Chinook salmon",37,39,34,NA,"NONE","2","No","n/a",4,2020,2020,"RSTR",2020-01-25,"FOG",50.5,0.89,1.4,10.93,69.6
"RSTR","ST040X",2020-01-25,09:00:00,2020-01-25,"Chinook salmon",36,37,32,NA,"NONE","2","No","n/a",3,2020,2020,"RSTR",2020-01-25,"FOG",50.5,0.89,1.4,10.93,69.6
"RSTR","ST040X",2020-01-25,09:00:00,2020-01-25,"Chinook salmon",35,36,31,NA,"NONE","2","No","n/a",2,2020,2020,"RSTR",2020-01-25,"FOG",50.5,0.89,1.4,10.93,69.6
"RSTR","ST040X",2020-01-25,09:00:00,2020-01-25,"Chinook salmon",37,39,33,NA,"NONE","2","No","n/a",2,2020,2020,"RSTR",2020-01-25,"FOG",50.5,0.89,1.4,10.93,69.6
"RSTR","ST040X",2020-01-25,09:00:00,2020-01-25,"Chinook salmon",32,34,29,NA,"NONE","2","No","n/a",1,2020,2020,"RSTR",2020-01-25,"FOG",50.5,0.89,1.4,10.93,69.6
"RSTR","ST040X",2020-01-25,09:00:00,2020-01-25,"Chinook salmon",33,35,30,NA,"NONE","2","No","n/a",1,2020,2020,"RSTR",2020-01-25,"FOG",50.5,0.89,1.4,10.93,69.6
"RSTR","ST040X",2020-01-25,09:00:00,2020-01-25,"Chinook salmon",37,38,33,NA,"NONE","2","No","n/a",1,2020,2020,"RSTR",2020-01-25,"FOG",50.5,0.89,1.4,10.93,69.6
"RSTR","ST040X",2020-01-25,09:00:00,2020-01-25,"Chinook salmon",38,40,34,NA,"NONE","2","No","n/a",1,2020,2020,"RSTR",2020-01-25,"FOG",50.5,0.89,1.4,10.93,69.6
"RSTR","ST040X",2020-01-25,09:00:00,2020-01-25,"Chinook salmon",NA,NA,NA,NA,"NONE","n/p","No","n/a",58,2020,2020,"RSTR",2020-01-25,"FOG",50.5,0.89,1.4,10.93,69.6
"RSTR","ST040X",2020-01-26,09:00:00,2020-01-26,"Chinook salmon",35,37,32,NA,"NONE","2","No","n/a",7,2020,2020,"RSTR",2020-01-26,"CLD",50.8,1.13,1.2,10.82,69.2
"RSTR","ST040X",2020-01-26,09:00:00,2020-01-26,"Chinook salmon",37,39,33,NA,"NONE","2","No","n/a",7,2020,2020,"RSTR",2020-01-26,"CLD",50.8,1.13,1.2,10.82,69.2
"RSTR","ST040X",2020-01-26,09:00:00,2020-01-26,"Chinook salmon",36,38,32,NA,"NONE","2","No","n/a",6,2020,2020,"RSTR",2020-01-26,"CLD",50.8,1.13,1.2,10.82,69.2
"RSTR","ST040X",2020-01-26,09:00:00,2020-01-26,"Chinook salmon",36,38,33,NA,"NONE","2","No","n/a",6,2020,2020,"RSTR",2020-01-26,"CLD",50.8,1.13,1.2,10.82,69.2
"RSTR","ST040X",2020-01-26,09:00:00,2020-01-26,"Chinook salmon",34,36,31,NA,"NONE","2","No","n/a",4,2020,2020,"RSTR",2020-01-26,"CLD",50.8,1.13,1.2,10.82,69.2
"RSTR","ST040X",2020-01-26,09:00:00,2020-01-26,"Chinook salmon",38,40,34,NA,"NONE","2","No","n/a",3,2020,2020,"RSTR",2020-01-26,"CLD",50.8,1.13,1.2,10.82,69.2
"RSTR","ST040X",2020-01-26,09:00:00,2020-01-26,"Chinook salmon",34,36,30,NA,"NONE","2","No","n/a",2,2020,2020,"RSTR",2020-01-26,"CLD",50.8,1.13,1.2,10.82,69.2
"RSTR","ST040X",2020-01-26,09:00:00,2020-01-26,"Chinook salmon",35,36,31,NA,"NONE","2","No","n/a",2,2020,2020,"RSTR",2020-01-26,"CLD",50.8,1.13,1.2,10.82,69.2
"RSTR","ST040X",2020-01-26,09:00:00,2020-01-26,"Chinook salmon",36,37,32,NA,"NONE","2","No","n/a",2,2020,2020,"RSTR",2020-01-26,"CLD",50.8,1.13,1.2,10.82,69.2
"RSTR","ST040X",2020-01-26,09:00:00,2020-01-26,"Chinook salmon",37,39,34,NA,"NONE","2","No","n/a",2,2020,2020,"RSTR",2020-01-26,"CLD",50.8,1.13,1.2,10.82,69.2
"RSTR","ST040X",2020-01-26,09:00:00,2020-01-26,"Chinook salmon",34,35,30,NA,"NONE","2","No","n/a",1,2020,2020,"RSTR",2020-01-26,"CLD",50.8,1.13,1.2,10.82,69.2
"RSTR","ST040X",2020-01-26,09:00:00,2020-01-26,"Chinook salmon",35,37,31,NA,"NONE","2","No","n/a",1,2020,2020,"RSTR",2020-01-26,"CLD",50.8,1.13,1.2,10.82,69.2
"RSTR","ST040X",2020-01-26,09:00:00,2020-01-26,"Chinook salmon",36,37,31,NA,"NONE","2","No","n/a",1,2020,2020,"RSTR",2020-01-26,"CLD",50.8,1.13,1.2,10.82,69.2
"RSTR","ST040X",2020-01-26,09:00:00,2020-01-26,"Chinook salmon",36,37,33,NA,"NONE","2","No","n/a",1,2020,2020,"RSTR",2020-01-26,"CLD",50.8,1.13,1.2,10.82,69.2
"RSTR","ST040X",2020-01-26,09:00:00,2020-01-26,"Chinook salmon",37,38,32,NA,"NONE","2","No","n/a",1,2020,2020,"RSTR",2020-01-26,"CLD",50.8,1.13,1.2,10.82,69.2
"RSTR","ST040X",2020-01-26,09:00:00,2020-01-26,"Chinook salmon",37,40,35,NA,"NONE","2","No","n/a",1,2020,2020,"RSTR",2020-01-26,"CLD",50.8,1.13,1.2,10.82,69.2
"RSTR","ST040X",2020-01-26,09:00:00,2020-01-26,"Chinook salmon",40,42,37,NA,"NONE","2","No","n/a",1,2020,2020,"RSTR",2020-01-26,"CLD",50.8,1.13,1.2,10.82,69.2
"RSTR","ST040X",2020-01-26,09:00:00,2020-01-26,"Chinook salmon",NA,NA,NA,NA,"NONE","n/p","Yes","n/a",5,2020,2020,"RSTR",2020-01-26,"CLD",50.8,1.13,1.2,10.82,69.2
"RSTR","ST040X",2020-01-27,08:15:00,2020-01-27,"Chinook salmon",36,38,32,0.3,"NONE","2","No","n/a",17,2020,2020,"RSTR",2020-01-27,"CLR",49.5,1.57,2.1,11.05,65.8
"RSTR","ST040X",2020-01-27,08:15:00,2020-01-27,"Chinook salmon",35,37,31,0.3,"NONE","2","No","n/a",9,2020,2020,"RSTR",2020-01-27,"CLR",49.5,1.57,2.1,11.05,65.8
"RSTR","ST040X",2020-01-27,08:15:00,2020-01-27,"Chinook salmon",37,39,33,0.4,"NONE","2","No","n/a",9,2020,2020,"RSTR",2020-01-27,"CLR",49.5,1.57,2.1,11.05,65.8
"RSTR","ST040X",2020-01-27,08:15:00,2020-01-27,"Chinook salmon",34,36,30,0.3,"NONE","2","No","n/a",3,2020,2020,"RSTR",2020-01-27,"CLR",49.5,1.57,2.1,11.05,65.8
"RSTR","ST040X",2020-01-27,08:15:00,2020-01-27,"Chinook salmon",33,35,30,0.3,"NONE","2","No","n/a",2,2020,2020,"RSTR",2020-01-27,"CLR",49.5,1.57,2.1,11.05,65.8
"RSTR","ST040X",2020-01-27,08:15:00,2020-01-27,"Chinook salmon",35,37,32,0.3,"NONE","2","No","n/a",2,2020,2020,"RSTR",2020-01-27,"CLR",49.5,1.57,2.1,11.05,65.8
"RSTR","ST040X",2020-01-27,08:15:00,2020-01-27,"Chinook salmon",37,39,33,0.3,"NONE","2","No","n/a",2,2020,2020,"RSTR",2020-01-27,"CLR",49.5,1.57,2.1,11.05,65.8
"RSTR","ST040X",2020-01-27,08:15:00,2020-01-27,"Chinook salmon",30,31,26,0.2,"NONE","2","No","n/a",1,2020,2020,"RSTR",2020-01-27,"CLR",49.5,1.57,2.1,11.05,65.8
"RSTR","ST040X",2020-01-27,08:15:00,2020-01-27,"Chinook salmon",33,35,29,0.2,"NONE","2","No","n/a",1,2020,2020,"RSTR",2020-01-27,"CLR",49.5,1.57,2.1,11.05,65.8
"RSTR","ST040X",2020-01-27,08:15:00,2020-01-27,"Chinook salmon",36,38,32,0.2,"NONE","2","No","n/a",1,2020,2020,"RSTR",2020-01-27,"CLR",49.5,1.57,2.1,11.05,65.8
"RSTR","ST040X",2020-01-27,08:15:00,2020-01-27,"Chinook salmon",38,40,34,0.4,"NONE","2","No","n/a",1,2020,2020,"RSTR",2020-01-27,"CLR",49.5,1.57,2.1,11.05,65.8
"RSTR","ST040X",2020-01-27,08:15:00,2020-01-27,"Chinook salmon",38,40,34,0.5,"NONE","2","No","n/a",1,2020,2020,"RSTR",2020-01-27,"CLR",49.5,1.57,2.1,11.05,65.8
"RSTR","ST040X",2020-01-27,08:15:00,2020-01-27,"Chinook salmon",39,41,35,0.5,"NONE","2","No","n/a",1,2020,2020,"RSTR",2020-01-27,"CLR",49.5,1.57,2.1,11.05,65.8
"RSTR","ST040X",2020-01-27,08:15:00,2020-01-27,"Chinook salmon",NA,NA,NA,NA,"NONE","n/p","No","n/a",122,2020,2020,"RSTR",2020-01-27,"CLR",49.5,1.57,2.1,11.05,65.8
"RSTR","ST040X",2020-01-28,08:30:00,2020-01-28,"Chinook salmon",35,37,31,NA,"NONE","2","No","n/a",15,2020,2020,"RSTR",2020-01-28,"CLD",49.7,0.43,1.6,11.05,68.8
"RSTR","ST040X",2020-01-28,08:30:00,2020-01-28,"Chinook salmon",36,38,32,NA,"NONE","2","No","n/a",14,2020,2020,"RSTR",2020-01-28,"CLD",49.7,0.43,1.6,11.05,68.8
"RSTR","ST040X",2020-01-28,08:30:00,2020-01-28,"Chinook salmon",37,39,32,NA,"NONE","2","No","n/a",5,2020,2020,"RSTR",2020-01-28,"CLD",49.7,0.43,1.6,11.05,68.8
"RSTR","ST040X",2020-01-28,08:30:00,2020-01-28,"Chinook salmon",34,36,30,NA,"NONE","2","No","n/a",4,2020,2020,"RSTR",2020-01-28,"CLD",49.7,0.43,1.6,11.05,68.8
"RSTR","ST040X",2020-01-28,08:30:00,2020-01-28,"Chinook salmon",34,36,31,NA,"NONE","2","No","n/a",4,2020,2020,"RSTR",2020-01-28,"CLD",49.7,0.43,1.6,11.05,68.8
"RSTR","ST040X",2020-01-28,08:30:00,2020-01-28,"Chinook salmon",38,40,34,NA,"NONE","2","No","n/a",3,2020,2020,"RSTR",2020-01-28,"CLD",49.7,0.43,1.6,11.05,68.8
"RSTR","ST040X",2020-01-28,08:30:00,2020-01-28,"Chinook salmon",33,35,30,NA,"NONE","2","No","n/a",2,2020,2020,"RSTR",2020-01-28,"CLD",49.7,0.43,1.6,11.05,68.8
"RSTR","ST040X",2020-01-28,08:30:00,2020-01-28,"Chinook salmon",31,33,28,NA,"NONE","2","No","n/a",1,2020,2020,"RSTR",2020-01-28,"CLD",49.7,0.43,1.6,11.05,68.8
"RSTR","ST040X",2020-01-28,08:30:00,2020-01-28,"Chinook salmon",33,35,29,NA,"NONE","2","No","n/a",1,2020,2020,"RSTR",2020-01-28,"CLD",49.7,0.43,1.6,11.05,68.8
"RSTR","ST040X",2020-01-28,08:30:00,2020-01-28,"Chinook salmon",37,39,33,NA,"NONE","2","No","n/a",1,2020,2020,"RSTR",2020-01-28,"CLD",49.7,0.43,1.6,11.05,68.8
"RSTR","ST040X",2020-01-28,08:30:00,2020-01-28,"Chinook salmon",NA,NA,NA,NA,"NONE","n/p","No","n/a",84,2020,2020,"RSTR",2020-01-28,"CLD",49.7,0.43,1.6,11.05,68.8
"RSTR","ST040X",2020-01-28,08:30:00,2020-01-28,"Chinook salmon",NA,NA,NA,NA,"NONE","n/p","Yes","n/a",6,2020,2020,"RSTR",2020-01-28,"CLD",49.7,0.43,1.6,11.05,68.8
"RSTR","ST040X",2020-01-29,08:15:00,2020-01-29,"Chinook salmon",36,38,32,NA,"NONE","2","No","n/a",17,2020,2020,"RSTR",2020-01-29,"FOG",51.3,1.49,1.6,10.69,70.1
"RSTR","ST040X",2020-01-29,08:15:00,2020-01-29,"Chinook salmon",35,37,31,NA,"NONE","2","No","n/a",14,2020,2020,"RSTR",2020-01-29,"FOG",51.3,1.49,1.6,10.69,70.1
"RSTR","ST040X",2020-01-29,08:15:00,2020-01-29,"Chinook salmon",37,39,33,NA,"NONE","2","No","n/a",7,2020,2020,"RSTR",2020-01-29,"FOG",51.3,1.49,1.6,10.69,70.1
"RSTR","ST040X",2020-01-29,19:45:00,2020-01-30,"Chinook salmon",35,37,32,0.3,"NONE","2","No","n/a",5,2020,2020,"RSTR",2020-01-30,"NIT",NA,NA,NA,NA,NA
"RSTR","ST040X",2020-01-29,18:00:00,2020-01-30,"Chinook salmon",35,37,32,0.3,"NONE","2","No","n/a",4,2020,2020,"RSTR",2020-01-30,"CLR",52.9,3.39,2.8,11.54,76.4
"RSTR","ST040X",2020-01-29,08:15:00,2020-01-29,"Chinook salmon",34,36,30,NA,"NONE","2","No","n/a",3,2020,2020,"RSTR",2020-01-29,"FOG",51.3,1.49,1.6,10.69,70.1
"RSTR","ST040X",2020-01-29,08:15:00,2020-01-29,"Chinook salmon",32,34,29,NA,"NONE","2","No","n/a",2,2020,2020,"RSTR",2020-01-29,"FOG",51.3,1.49,1.6,10.69,70.1
"RSTR","ST040X",2020-01-29,08:15:00,2020-01-29,"Chinook salmon",33,35,30,NA,"NONE","2","No","n/a",2,2020,2020,"RSTR",2020-01-29,"FOG",51.3,1.49,1.6,10.69,70.1
"RSTR","ST040X",2020-01-29,08:15:00,2020-01-29,"Chinook salmon",30,31,27,NA,"NONE","2","No","n/a",1,2020,2020,"RSTR",2020-01-29,"FOG",51.3,1.49,1.6,10.69,70.1
"RSTR","ST040X",2020-01-29,08:15:00,2020-01-29,"Chinook salmon",31,33,28,NA,"NONE","2","No","n/a",1,2020,2020,"RSTR",2020-01-29,"FOG",51.3,1.49,1.6,10.69,70.1
"RSTR","ST040X",2020-01-29,08:15:00,2020-01-29,"Chinook salmon",33,35,29,NA,"NONE","2","No","n/a",1,2020,2020,"RSTR",2020-01-29,"FOG",51.3,1.49,1.6,10.69,70.1
"RSTR","ST040X",2020-01-29,18:00:00,2020-01-30,"Chinook salmon",33,35,30,0.2,"NONE","2","No","n/a",1,2020,2020,"RSTR",2020-01-30,"CLR",52.9,3.39,2.8,11.54,76.4
"RSTR","ST040X",2020-01-29,19:45:00,2020-01-30,"Chinook salmon",33,35,30,0.3,"NONE","2","No","n/a",1,2020,2020,"RSTR",2020-01-30,"NIT",NA,NA,NA,NA,NA
"RSTR","ST040X",2020-01-29,19:45:00,2020-01-30,"Chinook salmon",33,36,31,0.3,"NONE","2","No","n/a",1,2020,2020,"RSTR",2020-01-30,"NIT",NA,NA,NA,NA,NA
"RSTR","ST040X",2020-01-29,08:15:00,2020-01-29,"Chinook salmon",34,36,31,NA,"NONE","2","No","n/a",1,2020,2020,"RSTR",2020-01-29,"FOG",51.3,1.49,1.6,10.69,70.1
"RSTR","ST040X",2020-01-29,18:00:00,2020-01-30,"Chinook salmon",34,36,31,0.3,"NONE","2","No","n/a",1,2020,2020,"RSTR",2020-01-30,"CLR",52.9,3.39,2.8,11.54,76.4
"RSTR","ST040X",2020-01-29,19:45:00,2020-01-30,"Chinook salmon",34,36,30,0.2,"NONE","2","No","n/a",1,2020,2020,"RSTR",2020-01-30,"NIT",NA,NA,NA,NA,NA
"RSTR","ST040X",2020-01-29,19:45:00,2020-01-30,"Chinook salmon",35,37,31,0.3,"NONE","2","No","n/a",1,2020,2020,"RSTR",2020-01-30,"NIT",NA,NA,NA,NA,NA
"RSTR","ST040X",2020-01-29,18:00:00,2020-01-30,"Chinook salmon",36,38,33,0.3,"NONE","2","No","n/a",1,2020,2020,"RSTR",2020-01-30,"CLR",52.9,3.39,2.8,11.54,76.4
"RSTR","ST040X",2020-01-29,18:00:00,2020-01-30,"Chinook salmon",36,38,33,0.4,"NONE","2","No","n/a",1,2020,2020,"RSTR",2020-01-30,"CLR",52.9,3.39,2.8,11.54,76.4
"RSTR","ST040X",2020-01-29,19:45:00,2020-01-30,"Chinook salmon",36,38,32,0.3,"NONE","2","No","n/a",1,2020,2020,"RSTR",2020-01-30,"NIT",NA,NA,NA,NA,NA
"RSTR","ST040X",2020-01-29,19:45:00,2020-01-30,"Chinook salmon",36,38,33,0.3,"NONE","2","No","n/a",1,2020,2020,"RSTR",2020-01-30,"NIT",NA,NA,NA,NA,NA
"RSTR","ST040X",2020-01-29,08:15:00,2020-01-29,"Chinook salmon",37,39,31,NA,"NONE","2","No","n/a",1,2020,2020,"RSTR",2020-01-29,"FOG",51.3,1.49,1.6,10.69,70.1
"RSTR","ST040X",2020-01-29,19:45:00,2020-01-30,"Chinook salmon",37,39,33,0.4,"NONE","2","No","n/a",1,2020,2020,"RSTR",2020-01-30,"NIT",NA,NA,NA,NA,NA
"RSTR","ST040X",2020-01-29,19:45:00,2020-01-30,"Chinook salmon",37,39,34,0.4,"NONE","2","No","n/a",1,2020,2020,"RSTR",2020-01-30,"NIT",NA,NA,NA,NA,NA
"RSTR","ST040X",2020-01-29,08:15:00,2020-01-29,"Chinook salmon",NA,NA,NA,NA,"NONE","n/p","No","n/a",193,2020,2020,"RSTR",2020-01-29,"FOG",51.3,1.49,1.6,10.69,70.1
"RSTR","ST040X",2020-01-29,08:15:00,2020-01-29,"Chinook salmon",NA,NA,NA,NA,"NONE","n/p","Yes","n/a",1,2020,2020,"RSTR",2020-01-29,"FOG",51.3,1.49,1.6,10.69,70.1
"RSTR","ST040X",2020-01-29,19:45:00,2020-01-30,"Chinook salmon",NA,NA,NA,NA,"NONE","n/p","No","n/a",29,2020,2020,"RSTR",2020-01-30,"NIT",NA,NA,NA,NA,NA
"RSTR","ST040X",2020-01-29,20:45:00,2020-01-30,"Chinook salmon",NA,NA,NA,NA,"NONE","n/p","No","n/a",54,2020,2020,"RSTR",2020-01-30,"NIT",NA,NA,NA,NA,NA
"RSTR","ST040X",2020-01-30,08:45:00,2020-01-30,"Chinook salmon",35,37,32,NA,"NONE","2","No","n/a",20,2020,2020,"RSTR",2020-01-30,"CLR",50.6,1.01,1.9,10.85,66.4
"RSTR","ST040X",2020-01-30,08:45:00,2020-01-30,"Chinook salmon",34,36,31,NA,"NONE","2","No","n/a",6,2020,2020,"RSTR",2020-01-30,"CLR",50.6,1.01,1.9,10.85,66.4
"RSTR","ST040X",2020-01-30,08:45:00,2020-01-30,"Chinook salmon",36,38,33,NA,"NONE","2","No","n/a",6,2020,2020,"RSTR",2020-01-30,"CLR",50.6,1.01,1.9,10.85,66.4
"RSTR","ST040X",2020-01-30,08:45:00,2020-01-30,"Chinook salmon",37,39,34,NA,"NONE","2","No","n/a",6,2020,2020,"RSTR",2020-01-30,"CLR",50.6,1.01,1.9,10.85,66.4
"RSTR","ST040X",2020-01-30,08:45:00,2020-01-30,"Chinook salmon",32,34,28,NA,"NONE","2","No","n/a",3,2020,2020,"RSTR",2020-01-30,"CLR",50.6,1.01,1.9,10.85,66.4
"RSTR","ST040X",2020-01-30,08:45:00,2020-01-30,"Chinook salmon",31,33,28,NA,"NONE","2","No","n/a",2,2020,2020,"RSTR",2020-01-30,"CLR",50.6,1.01,1.9,10.85,66.4
"RSTR","ST040X",2020-01-30,08:45:00,2020-01-30,"Chinook salmon",34,36,30,NA,"NONE","2","No","n/a",2,2020,2020,"RSTR",2020-01-30,"CLR",50.6,1.01,1.9,10.85,66.4
"RSTR","ST040X",2020-01-30,08:45:00,2020-01-30,"Chinook salmon",32,33,28,NA,"NONE","2","No","n/a",1,2020,2020,"RSTR",2020-01-30,"CLR",50.6,1.01,1.9,10.85,66.4
"RSTR","ST040X",2020-01-30,08:45:00,2020-01-30,"Chinook salmon",32,34,29,NA,"NONE","2","No","n/a",1,2020,2020,"RSTR",2020-01-30,"CLR",50.6,1.01,1.9,10.85,66.4
"RSTR","ST040X",2020-01-30,08:45:00,2020-01-30,"Chinook salmon",33,35,30,NA,"NONE","2","No","n/a",1,2020,2020,"RSTR",2020-01-30,"CLR",50.6,1.01,1.9,10.85,66.4
"RSTR","ST040X",2020-01-30,08:45:00,2020-01-30,"Chinook salmon",35,37,31,NA,"NONE","2","No","n/a",1,2020,2020,"RSTR",2020-01-30,"CLR",50.6,1.01,1.9,10.85,66.4
"RSTR","ST040X",2020-01-30,08:45:00,2020-01-30,"Chinook salmon",37,39,33,NA,"NONE","2","No","n/a",1,2020,2020,"RSTR",2020-01-30,"CLR",50.6,1.01,1.9,10.85,66.4
"RSTR","ST040X",2020-01-30,08:45:00,2020-01-30,"Chinook salmon",NA,NA,NA,NA,"NONE","n/p","No","n/a",152,2020,2020,"RSTR",2020-01-30,"CLR",50.6,1.01,1.9,10.85,66.4
"RSTR","ST040X",2020-01-31,08:30:00,2020-01-31,"Chinook salmon",35,37,31,0.2,"NONE","2","No","n/a",24,2020,2020,"RSTR",2020-01-31,"CLD",50.7,1.2,2.3,10.85,61.7
"RSTR","ST040X",2020-01-31,08:30:00,2020-01-31,"Chinook salmon",37,39,33,0.3,"NONE","2","No","n/a",17,2020,2020,"RSTR",2020-01-31,"CLD",50.7,1.2,2.3,10.85,61.7
"RSTR","ST040X",2020-01-31,08:30:00,2020-01-31,"Chinook salmon",32,34,29,0.2,"NONE","2","No","n/a",2,2020,2020,"RSTR",2020-01-31,"CLD",50.7,1.2,2.3,10.85,61.7
"RSTR","ST040X",2020-01-31,08:30:00,2020-01-31,"Chinook salmon",32,35,29,0.2,"NONE","2","No","n/a",2,2020,2020,"RSTR",2020-01-31,"CLD",50.7,1.2,2.3,10.85,61.7
"RSTR","ST040X",2020-01-31,08:30:00,2020-01-31,"Chinook salmon",30,32,27,0.1,"NONE","2","No","n/a",1,2020,2020,"RSTR",2020-01-31,"CLD",50.7,1.2,2.3,10.85,61.7
"RSTR","ST040X",2020-01-31,08:30:00,2020-01-31,"Chinook salmon",32,34,29,0.1,"NONE","2","No","n/a",1,2020,2020,"RSTR",2020-01-31,"CLD",50.7,1.2,2.3,10.85,61.7
"RSTR","ST040X",2020-01-31,08:30:00,2020-01-31,"Chinook salmon",36,38,32,0.3,"NONE","2","No","n/a",1,2020,2020,"RSTR",2020-01-31,"CLD",50.7,1.2,2.3,10.85,61.7
"RSTR","ST040X",2020-01-31,08:30:00,2020-01-31,"Chinook salmon",36,38,33,0.3,"NONE","2","No","n/a",1,2020,2020,"RSTR",2020-01-31,"CLD",50.7,1.2,2.3,10.85,61.7
"RSTR","ST040X",2020-01-31,08:30:00,2020-01-31,"Chinook salmon",37,39,33,0.2,"NONE","2","No","n/a",1,2020,2020,"RSTR",2020-01-31,"CLD",50.7,1.2,2.3,10.85,61.7
"RSTR","ST040X",2020-01-31,08:30:00,2020-01-31,"Chinook salmon",NA,NA,NA,NA,"NONE","n/p","No","n/a",84,2020,2020,"RSTR",2020-01-31,"CLD",50.7,1.2,2.3,10.85,61.7
"RSTR","ST040X",2020-02-01,08:45:00,2020-02-01,"Chinook salmon",35,37,32,NA,"NONE","2","No","n/a",7,2020,2020,"RSTR",2020-02-01,"FOG",49.4,0.76,2.1,11.08,70.3
"RSTR","ST040X",2020-02-01,08:45:00,2020-02-01,"Chinook salmon",36,38,32,NA,"NONE","2","No","n/a",7,2020,2020,"RSTR",2020-02-01,"FOG",49.4,0.76,2.1,11.08,70.3
"RSTR","ST040X",2020-02-01,08:45:00,2020-02-01,"Chinook salmon",36,38,33,NA,"NONE","2","No","n/a",7,2020,2020,"RSTR",2020-02-01,"FOG",49.4,0.76,2.1,11.08,70.3
"RSTR","ST040X",2020-02-01,08:45:00,2020-02-01,"Chinook salmon",33,35,30,NA,"NONE","2","No","n/a",5,2020,2020,"RSTR",2020-02-01,"FOG",49.4,0.76,2.1,11.08,70.3
"RSTR","ST040X",2020-02-01,08:45:00,2020-02-01,"Chinook salmon",37,39,34,NA,"NONE","2","No","n/a",5,2020,2020,"RSTR",2020-02-01,"FOG",49.4,0.76,2.1,11.08,70.3
"RSTR","ST040X",2020-02-01,08:45:00,2020-02-01,"Chinook salmon",32,34,29,NA,"NONE","2","No","n/a",4,2020,2020,"RSTR",2020-02-01,"FOG",49.4,0.76,2.1,11.08,70.3
"RSTR","ST040X",2020-02-01,08:45:00,2020-02-01,"Chinook salmon",34,36,31,NA,"NONE","2","No","n/a",3,2020,2020,"RSTR",2020-02-01,"FOG",49.4,0.76,2.1,11.08,70.3
"RSTR","ST040X",2020-02-01,08:45:00,2020-02-01,"Chinook salmon",35,37,31,NA,"NONE","2","No","n/a",2,2020,2020,"RSTR",2020-02-01,"FOG",49.4,0.76,2.1,11.08,70.3
"RSTR","ST040X",2020-02-01,08:45:00,2020-02-01,"Chinook salmon",37,39,33,NA,"NONE","2","No","n/a",2,2020,2020,"RSTR",2020-02-01,"FOG",49.4,0.76,2.1,11.08,70.3
"RSTR","ST040X",2020-02-01,08:45:00,2020-02-01,"Chinook salmon",31,33,29,NA,"NONE","2","No","n/a",1,2020,2020,"RSTR",2020-02-01,"FOG",49.4,0.76,2.1,11.08,70.3
"RSTR","ST040X",2020-02-01,08:45:00,2020-02-01,"Chinook salmon",32,34,28,NA,"NONE","2","No","n/a",1,2020,2020,"RSTR",2020-02-01,"FOG",49.4,0.76,2.1,11.08,70.3
"RSTR","ST040X",2020-02-01,08:45:00,2020-02-01,"Chinook salmon",33,34,29,NA,"NONE","2","No","n/a",1,2020,2020,"RSTR",2020-02-01,"FOG",49.4,0.76,2.1,11.08,70.3
"RSTR","ST040X",2020-02-01,08:45:00,2020-02-01,"Chinook salmon",34,35,30,NA,"NONE","2","No","n/a",1,2020,2020,"RSTR",2020-02-01,"FOG",49.4,0.76,2.1,11.08,70.3
