"date","trap.visit.id","station","turbidity","water.vel","dissolved.oxygen","water.depth","environmental.comments","calendar.year","water.year"
2020-01-27,1756,"North Channel 8.2",0.68,1.29,10.24,167,NA,2020,2020
2020-01-28,1758,"North Channel 8.2",0.96,1.33,10.02,154,NA,2020,2020
2020-01-29,1760,"North Channel 8.2",1.02,1.28,9.97,168,NA,2020,2020
2020-01-30,1774,"North Channel 8.2",0.83,1.32,9.5,160,NA,2020,2020
2020-01-31,1775,"North Channel 8.2",0.93,1.33,9.96,156,NA,2020,2020
2020-02-01,1776,"North Channel 8.2",1.06,1.39,9.86,156,NA,2020,2020
2020-02-02,1777,"North Channel 8.2",0.6,1.38,10.01,159,NA,2020,2020
2020-02-03,1778,"North Channel 8.2",0.86,1.18,9.3,161,"Weather not recorded",2020,2020
2020-02-04,1779,"North Channel 8.2",0.73,1.34,10.18,164,NA,2020,2020
2020-02-05,1780,"North Channel 8.2",0.56,NA,10.6,159,"Velocimeter malfunctioning",2020,2020
2020-02-06,1781,"North Channel 8.2",0.7,NA,10.53,153,"Velocimeter Malfunctioning",2020,2020
2020-02-07,1782,"North Channel 8.2",0.25,1.2,10.41,143,NA,2020,2020
2020-02-08,1783,"North Channel 8.2",0.75,1.4,10.36,149,NA,2020,2020
2020-02-09,1784,"North Channel 8.2",1.22,1.3,9.31,149,NA,2020,2020
2020-02-10,1785,"North Channel 8.2",0.86,1.1,10.52,159,NA,2020,2020
2020-02-11,1794,"North Channel 8.2",0.9,1.3,10.68,149,NA,2020,2020
2020-02-12,1795,"North Channel 8.2",0.93,1.4,10.38,145,NA,2020,2020
2020-02-13,1796,"North Channel 8.2",0.82,1.4,10.38,157,NA,2020,2020
2020-02-14,1797,"North Channel 8.2",0.78,1.4,10.37,136,NA,2020,2020
2020-02-15,1798,"North Channel 8.2",0.66,1.3,10.41,145,NA,2020,2020
2020-02-16,1799,"North Channel 8.2",1.35,1.1,10.28,145,NA,2020,2020
2020-02-17,1800,"North Channel 8.2",1.57,1.1,10.52,147,NA,2020,2020
2020-02-18,1801,"North Channel 8.2",1.7,1.3,10,148,NA,2020,2020
2020-02-19,1803,"North Channel 8.2",0.98,1.3,10.7,150,NA,2020,2020
2020-02-23,1809,"North Channel 8.2",NA,1.3,10.5,155,NA,2020,2020
2020-02-24,1810,"North Channel 8.2",0.86,1.5,10.4,156,NA,2020,2020
2020-02-25,1811,"North Channel 8.2",1.51,1.3,10.24,153,NA,2020,2020
2020-02-26,1812,"North Channel 8.2",0.82,1.4,10.28,165,NA,2020,2020
2020-02-27,1813,"North Channel 8.2",0.81,1.3,10.53,156,NA,2020,2020
2020-02-28,1815,"North Channel 8.2",0.64,1.4,10.19,156,NA,2020,2020
2020-02-29,1827,"North Channel 8.2",0.84,1.4,11.27,149,NA,2020,2020
2020-03-01,1828,"North Channel 8.2",0.79,1.4,11.42,150,NA,2020,2020
2020-03-02,1829,"North Channel 8.2",1.48,1.4,10.21,154,NA,2020,2020
2020-03-03,1830,"North Channel 8.2",0.64,1.4,10.55,152,NA,2020,2020
2020-03-04,1831,"North Channel 8.2",0.56,1.4,10.41,150,NA,2020,2020
2020-03-05,1832,"North Channel 8.2",1.02,1.5,10.14,151,NA,2020,2020
2020-03-06,1833,"North Channel 8.2",1.6,1.3,9.9,NA,NA,2020,2020
2020-03-07,1834,"North Channel 8.2",0.83,1.6,11.23,150,NA,2020,2020
2020-03-08,1835,"North Channel 8.2",0.77,1.46,10.96,146,NA,2020,2020
2020-03-09,1836,"North Channel 8.2",0.93,1.2,10.6,162,NA,2020,2020
2020-03-10,1837,"North Channel 8.2",0.98,1.4,11,145,NA,2020,2020
2020-03-11,1838,"North Channel 8.2",0.62,1.3,10.71,145,NA,2020,2020
2020-03-12,1846,"North Channel 8.2",0.94,1.4,11.43,137,NA,2020,2020
2020-03-12,1974,"North Channel 8.2",NA,1.4,11.43,159,NA,2020,2020
2020-03-13,1847,"North Channel 8.2",0.62,1.6,9.66,159,NA,2020,2020
2020-03-14,1848,"North Channel 8.2",0.9,1.3,11.15,150,NA,2020,2020
2020-03-15,1858,"North Channel 8.2",0.84,1.2,10.02,150,NA,2020,2020
2020-03-16,1859,"North Channel 8.2",1.65,1.1,10.17,153,NA,2020,2020
2020-03-17,1860,"North Channel 8.2",1.51,1.3,10.7,154,NA,2020,2020
2020-03-18,1849,"North Channel 8.2",1.29,1.4,10.12,150,NA,2020,2020
2020-03-19,1861,"North Channel 8.2",1.19,1.3,10.38,158,NA,2020,2020
2020-03-20,1862,"North Channel 8.2",1.12,1.5,11.65,153,NA,2020,2020
2020-03-21,1863,"North Channel 8.2",NA,1.4,10.17,153,NA,2020,2020
2020-03-22,1864,"North Channel 8.2",2.42,1.1,9.67,153,NA,2020,2020
2020-03-23,1865,"North Channel 8.2",0.9,1.4,9.75,152,NA,2020,2020
2020-03-24,1866,"North Channel 8.2",0.84,1.5,10.43,130,NA,2020,2020
2020-03-25,1873,"North Channel 8.2",1,1.5,10,151,NA,2020,2020
2020-03-26,1874,"North Channel 8.2",0.69,1.5,10.42,153,NA,2020,2020
2020-03-27,1875,"North Channel 8.2",0.52,1.5,10.15,152,NA,2020,2020
2020-03-28,1876,"North Channel 8.2",0.54,1.4,10,153,NA,2020,2020
2020-03-29,1877,"North Channel 8.2",0.71,1.3,10.3,152,NA,2020,2020
2020-03-30,1878,"North Channel 8.2",1.55,1.4,10.01,145,NA,2020,2020
2020-03-31,1879,"North Channel 8.2",1.06,1.5,10.19,148,NA,2020,2020
2020-04-08,1880,"North Channel 8.2",NA,NA,10.25,183,"no velocimeter",2020,2020
2020-04-09,1881,"North Channel 8.2",1.91,NA,9.33,156,"no velocimeter",2020,2020
2020-04-10,1882,"North Channel 8.2",2.07,NA,9.52,159,"no velocimeter",2020,2020
2020-04-11,1883,"North Channel 8.2",1.89,NA,9.79,163,"velocimeter nonfunctional",2020,2020
2020-04-12,1884,"North Channel 8.2",1.02,1.2,9.6,150,NA,2020,2020
2020-04-13,1892,"North Channel 8.2",1.6,1.2,9.63,153,NA,2020,2020
2020-04-14,1893,"North Channel 8.2",1.4,1.4,11.21,150,NA,2020,2020
2020-04-15,1898,"North Channel 8.2",1.71,1.4,9.46,167,NA,2020,2020
2020-04-16,1899,"North Channel 8.2",1.11,1.4,9.95,156,NA,2020,2020
2020-04-17,1900,"North Channel 8.2",1.11,1.3,9.3,155,NA,2020,2020
2020-04-18,1901,"North Channel 8.2",1.5,1.4,9.62,155,NA,2020,2020
2020-04-19,1903,"North Channel 8.2",1.63,1.4,9.3,156,NA,2020,2020
2020-04-20,1904,"North Channel 8.2",1.67,1.3,9.26,151,NA,2020,2020
2020-04-21,1905,"North Channel 8.2",1.36,1.1,9,150,NA,2020,2020
2020-04-22,1906,"North Channel 8.2",1.29,1.4,9.74,145,NA,2020,2020
2020-04-25,1909,"North Channel 8.2",NA,1.2,9.32,143,NA,2020,2020
2020-04-26,1910,"North Channel 8.2",1,1.2,8.64,148,NA,2020,2020
2020-04-27,1916,"North Channel 8.2",1.4,1.3,8.32,155,NA,2020,2020
2020-04-28,1917,"North Channel 8.2",NA,NA,8.4,141,NA,2020,2020
2020-04-29,1918,"North Channel 8.2",1.39,1.3,NA,148,NA,2020,2020
2020-04-30,1919,"North Channel 8.2",1.22,1.2,NA,148,"D.O. number is inaccurate, needs to be recalibrated",2020,2020
2020-05-01,1920,"North Channel 8.2",1.07,1.2,NA,147,"D.O. reading inaccurate, needs to be recalibrated",2020,2020
2020-05-01,1975,"North Channel 8.2",1.07,1.2,NA,147,"DO needs calibrated",2020,2020
2020-05-02,1921,"North Channel 8.2",0.87,1.4,NA,170,NA,2020,2020
2020-05-03,1924,"North Channel 8.2",2.35,1.3,8.85,166,NA,2020,2020
2020-05-04,1926,"North Channel 8.2",2.27,1.1,9.52,155,NA,2020,2020
2020-05-05,1928,"North Channel 8.2",1.07,1.3,9.72,165,NA,2020,2020
2020-05-06,1929,"North Channel 8.2",1.28,1.2,9.13,165,NA,2020,2020
2020-05-11,1934,"North Channel 8.2",NA,1.1,NA,170,"YSI with Mark-Recapture hatchery pick-up crew",2020,2020
2020-05-12,1935,"North Channel 8.2",0.92,1.2,8.93,173,NA,2020,2020
2020-05-13,1936,"North Channel 8.2",1.36,1.3,9.25,167,NA,2020,2020
2020-05-14,1938,"North Channel 8.2",1.01,1.5,9.13,180,NA,2020,2020
2020-05-15,1941,"North Channel 8.2",1.3,1.3,9.33,184,NA,2020,2020
2020-05-18,1942,"North Channel 8.2",NA,1.4,9.62,192,NA,2020,2020
2020-05-19,1944,"North Channel 8.2",0.63,1.5,9.11,185,NA,2020,2020
2020-05-20,1946,"North Channel 8.2",0.86,1.3,9.66,178,NA,2020,2020
2020-05-21,1948,"North Channel 8.2",2.58,1.4,9.22,172,NA,2020,2020
2020-05-22,1949,"North Channel 8.2",1.78,1.3,8.7,166,NA,2020,2020
2020-05-26,1950,"North Channel 8.2",NA,1.3,8.38,186,NA,2020,2020
2020-05-27,1951,"North Channel 8.2",1.09,1.3,8.24,172,NA,2020,2020
2020-05-28,1952,"North Channel 8.2",NA,1.2,8.59,181,NA,2020,2020
2020-05-29,1953,"North Channel 8.2",1.51,1.4,9.2,184,NA,2020,2020
2020-06-01,1955,"North Channel 8.2",NA,1.2,9.47,173,NA,2020,2020
2020-06-02,1956,"North Channel 8.2",1.41,1.5,9.05,174,NA,2020,2020
2020-06-03,1960,"North Channel 8.2",0.55,1.6,8.9,NA,NA,2020,2020
2020-06-04,1965,"North Channel 8.2",0.67,1.4,8.65,174,NA,2020,2020
2020-06-05,1966,"North Channel 8.2",1.29,1.3,8.94,177,NA,2020,2020
2020-06-08,1967,"North Channel 8.2",NA,1.5,9.87,192,NA,2020,2020
2020-06-09,1968,"North Channel 8.2",1.35,1.5,9.12,187,NA,2020,2020
2020-06-10,1969,"North Channel 8.2",2.63,1.6,9.11,184,NA,2020,2020
2020-06-11,1970,"North Channel 8.2",1.55,1.6,8.73,188,NA,2020,2020
2020-06-12,1971,"North Channel 8.2",1.91,1.4,9.01,149,NA,2020,2020
2021-01-11,1979,"North Channel 8.2",NA,1.5,NA,180,"Inaccurate DO reading needs recalibration",2021,2021
2021-01-12,1980,"North Channel 8.2",1.39,1.2,NA,171,"Forgot the YSI. Missing DO and Temperature",2021,2021
2021-01-13,1982,"North Channel 8.2",1.07,1.3,NA,176,"YSI needs recalibration. DO was not recorded.",2021,2021
2021-01-14,1984,"North Channel 8.2",1.28,1.4,NA,170,"YSI needs recalibration, DO is inaccurate",2021,2021
2021-01-15,1986,"North Channel 8.2",0.35,1.3,11.76,175,NA,2021,2021
2021-01-16,1988,"North Channel 8.2",0.55,1.4,11.68,177,NA,2021,2021
2021-01-17,1992,"North Channel 8.2",0.85,1.4,10.58,172,NA,2021,2021
2021-01-18,1993,"North Channel 8.2",0.91,1.3,10.9,169,NA,2021,2021
2021-01-19,1994,"North Channel 8.2",1.98,1.2,11.4,169,NA,2021,2021
2021-01-20,1996,"North Channel 8.2",0.71,1,11.56,164,NA,2021,2021
2021-01-21,1998,"North Channel 8.2",1.14,1,11.34,165,NA,2021,2021
2021-01-22,2000,"North Channel 8.2",0.45,1.1,11.29,162,NA,2021,2021
2021-01-23,2001,"North Channel 8.2",0.64,0.9,11.61,150,NA,2021,2021
2021-01-24,2005,"North Channel 8.2",0.26,1.3,11.25,165,NA,2021,2021
2021-01-25,2006,"North Channel 8.2",0.41,1.3,10.9,160,NA,2021,2021
2021-01-26,2008,"North Channel 8.2",0.95,1.3,11.36,166,NA,2021,2021
2021-01-27,2010,"North Channel 8.2",3.95,1.5,12.52,170,NA,2021,2021
2021-01-28,2013,"North Channel 8.2",NA,NA,10.84,200,"Forgot velocimeter no reading.",2021,2021
2021-01-29,2014,"North Channel 8.2",2.52,1.3,11.47,182,NA,2021,2021
2021-01-30,2016,"North Channel 8.2",0.87,1,11.07,166,NA,2021,2021
2021-01-31,2019,"North Channel 8.2",2.2,1.4,11.61,162,NA,2021,2021
2021-02-01,2020,"North Channel 8.2",1.35,1.1,10.2,175,NA,2021,2021
2021-02-02,2022,"North Channel 8.2",1.22,1,10.65,173,NA,2021,2021
2021-02-03,2024,"North Channel 8.2",1.5,0.7,10.72,176,NA,2021,2021
2021-02-04,2026,"North Channel 8.2",1.17,0.9,12.22,166,NA,2021,2021
2021-02-05,2029,"North Channel 8.2",1.35,0.9,10.61,178,NA,2021,2021
2021-02-06,2031,"North Channel 8.2",1.49,1,10.82,171,NA,2021,2021
2021-02-07,2033,"North Channel 8.2",1.03,1.3,10.65,165,NA,2021,2021
2021-02-08,2036,"North Channel 8.2",1.53,1.3,10.9,165,NA,2021,2021
2021-02-09,2037,"North Channel 8.2",1.21,1.1,10.81,163,NA,2021,2021
2021-02-10,2039,"North Channel 8.2",1.02,0.9,10.67,175,NA,2021,2021
2021-02-14,2042,"North Channel 8.2",NA,1.3,10.76,170,NA,2021,2021
2021-02-15,2043,"North Channel 8.2",0.87,1.3,10.48,170,NA,2021,2021
2021-02-16,2045,"North Channel 8.2",0.98,1,9.65,168,NA,2021,2021
2021-02-17,2046,"North Channel 8.2",1.01,1.1,12.09,168,NA,2021,2021
2021-02-18,2047,"North Channel 8.2",0.69,1.1,11.29,174,NA,2021,2021
2021-02-19,2051,"North Channel 8.2",0.61,1,11.21,185,NA,2021,2021
2021-02-20,2053,"North Channel 8.2",0.97,1.1,12.23,168,NA,2021,2021
2021-02-21,2055,"North Channel 8.2",0.47,1,10.02,185,NA,2021,2021
2021-02-22,2058,"North Channel 8.2",0.61,1.3,10.46,168,NA,2021,2021
2021-02-23,2059,"North Channel 8.2",0.76,1.1,9.28,170,NA,2021,2021
2021-02-24,2061,"North Channel 8.2",0.85,1,12.02,173,NA,2021,2021
2021-02-25,2063,"North Channel 8.2",0.47,1,10.89,195,NA,2021,2021
2021-02-26,2065,"North Channel 8.2",0.63,0.8,12.57,167,NA,2021,2021
2021-02-27,2067,"North Channel 8.2",0.14,0.8,10.64,184,NA,2021,2021
2021-02-28,2069,"North Channel 8.2",0.98,1.3,10.84,167,NA,2021,2021
2021-03-01,2071,"North Channel 8.2",0.2,1.1,10.33,168,NA,2021,2021
2021-03-02,2073,"North Channel 8.2",0.24,1,10.31,174,NA,2021,2021
2021-03-03,2075,"North Channel 8.2",0.55,1.1,11.26,196,NA,2021,2021
2021-03-04,2077,"North Channel 8.2",0.64,0.9,11.49,190,NA,2021,2021
2021-03-05,2079,"North Channel 8.2",0.73,1.2,11.32,190,NA,2021,2021
2021-03-06,2080,"North Channel 8.2",0.74,0.9,11.86,189,NA,2021,2021
2021-03-07,2085,"North Channel 8.2",0.46,1.1,10.36,183,NA,2021,2021
2021-03-08,2086,"North Channel 8.2",0.69,1.1,10.41,177,NA,2021,2021
2021-03-09,2087,"North Channel 8.2",0.73,1.4,9.95,176,NA,2021,2021
2021-03-10,2089,"North Channel 8.2",0.82,1,10.46,182,NA,2021,2021
2021-03-13,2090,"North Channel 8.2",NA,1.4,11.2,215,"~2.5 gallons of debris in 15 minutes",2021,2021
2021-03-14,2094,"North Channel 8.2",0.75,1.4,11.04,208,NA,2021,2021
2021-03-15,2095,"North Channel 8.2",1.21,1.7,9.22,195,NA,2021,2021
2021-03-16,2097,"North Channel 8.2",0.62,1.3,11.15,196,NA,2021,2021
2021-03-17,2099,"North Channel 8.2",1.4,1.5,10.66,181,NA,2021,2021
2021-03-18,2101,"North Channel 8.2",0.01,1.3,10.23,170,NA,2021,2021
2021-03-19,2105,"North Channel 8.2",NA,1.2,11.14,193,NA,2021,2021
2021-03-19,2104,"North Channel 8.2",1.28,1.1,10.25,173,NA,2021,2021
2021-03-20,2108,"North Channel 8.2",0.02,1.3,10.49,194,NA,2021,2021
2021-03-21,2112,"North Channel 8.2",0.23,1.6,10.98,185,NA,2021,2021
2021-03-22,2113,"North Channel 8.2",0.02,1.4,9.39,183,NA,2021,2021
2021-03-23,2114,"North Channel 8.2",0.15,1.3,9.82,184,NA,2021,2021
2021-03-24,2116,"North Channel 8.2",1.36,0.9,9.01,187,NA,2021,2021
2021-03-25,2118,"North Channel 8.2",0.67,1.2,10.84,194,NA,2021,2021
2021-03-27,2122,"North Channel 8.2",0.6,1.3,10.97,186,NA,2021,2021
2021-03-28,2125,"North Channel 8.2",0.57,1.1,10.09,186,NA,2021,2021
2021-03-29,2126,"North Channel 8.2",0.77,1.3,9.8,187,NA,2021,2021
2021-03-30,2128,"North Channel 8.2",0.97,1.4,10.09,187,NA,2021,2021
2021-03-31,2129,"North Channel 8.2",0.25,1.3,9.34,191,NA,2021,2021
2021-04-01,2132,"North Channel 8.2",1.22,1.1,10.28,215,NA,2021,2021
2021-04-02,2134,"North Channel 8.2",0.59,1.3,10.69,201,NA,2021,2021
2021-04-03,2136,"North Channel 8.2",0.87,1.4,10.67,200,NA,2021,2021
2021-04-04,2140,"North Channel 8.2",0.56,1.4,10.2,196,NA,2021,2021
2021-04-05,2141,"North Channel 8.2",0.13,1.6,10.07,191,NA,2021,2021
2021-04-06,2142,"North Channel 8.2",0.79,1.6,10.01,187,NA,2021,2021
2021-04-07,2144,"North Channel 8.2",0.62,1.4,10.2,176,NA,2021,2021
2021-04-08,2146,"North Channel 8.2",1.07,1.3,9.92,197,NA,2021,2021
2021-04-09,2148,"North Channel 8.2",0.16,1.4,8.6,206,NA,2021,2021
2021-04-10,2150,"North Channel 8.2",0.61,1.3,9.95,203,NA,2021,2021
2021-04-11,2153,"North Channel 8.2",0.24,1.4,10.39,187,NA,2021,2021
2021-04-12,2154,"North Channel 8.2",0.23,1.4,10.3,192,NA,2021,2021
2021-04-13,2156,"North Channel 8.2",0.9,1.3,9.66,195,NA,2021,2021
2021-04-14,2158,"North Channel 8.2",1.88,1.1,10.55,205,NA,2021,2021
2021-04-15,2159,"North Channel 8.2",1.46,1.1,9.66,201,NA,2021,2021
2021-04-16,2162,"North Channel 8.2",0.58,1,9.9,199,NA,2021,2021
2021-04-17,2164,"North Channel 8.2",2.58,1.4,9.38,195,NA,2021,2021
2021-04-18,2166,"North Channel 8.2",2.13,1.7,8.71,196,"YSI - DO might be reading low",2021,2021
2021-04-19,2169,"North Channel 8.2",1.25,1.4,9.32,187,NA,2021,2021
2021-04-20,2170,"North Channel 8.2",1.53,1.3,9.05,191,NA,2021,2021
2021-04-21,2173,"North Channel 8.2",0.8,0.7,9.13,196,NA,2021,2021
2021-04-21,2174,"North Channel 8.2",NA,0.7,9.13,191,NA,2021,2021
2021-04-22,2176,"North Channel 8.2",0.92,1.1,9.05,195,NA,2021,2021
2021-04-23,2178,"North Channel 8.2",1.54,1.1,9.29,198,NA,2021,2021
2021-04-24,2180,"North Channel 8.2",1,1.1,8.86,185,NA,2021,2021
2021-04-25,2181,"North Channel 8.2",1.2,1,8.35,166,NA,2021,2021
2021-04-26,2185,"North Channel 8.2",0.56,NA,8.82,161,NA,2021,2021
2021-04-27,2186,"North Channel 8.2",0.63,1.2,8.42,166,NA,2021,2021
2021-04-28,2188,"North Channel 8.2",0.1,1.1,8.53,174,"YSI (D.O.) meter malfunction",2021,2021
2021-04-29,2190,"North Channel 8.2",1.11,1,NA,167,"YSI was recalibrated this morning and is still reading low (8.00mg/L)",2021,2021
2021-04-30,2192,"North Channel 8.2",1.22,0.9,NA,155,"YSI not working properly, DO was recorded at 4.5 mg/l",2021,2021
2021-05-01,2194,"North Channel 8.2",0.63,1.1,NA,154,"YSI malfunctioning",2021,2021
2021-05-02,2198,"North Channel 8.2",1.45,1.1,NA,149,"YSI - DO inaccurate",2021,2021
2021-05-03,2196,"North Channel 8.2",2.28,1.1,NA,152,"YSI (DO) meter not reading correctly",2021,2021
2021-05-04,2200,"North Channel 8.2",1.96,0.9,8.51,151,NA,2021,2021
2021-05-06,2204,"North Channel 8.2",1.12,1.2,8.54,149,NA,2021,2021
2021-05-07,2206,"North Channel 8.2",0.97,1,9.19,151,NA,2021,2021
2021-05-10,2208,"North Channel 8.2",NA,NA,9.98,161,"Velocimeter not working properly",2021,2021
2021-05-11,2209,"North Channel 8.2",1.28,NA,8.85,170,"Velocimeter malfunctioning",2021,2021
2021-05-12,2212,"North Channel 8.2",0.63,1.1,8.63,159,NA,2021,2021
2021-05-13,2214,"North Channel 8.2",1.75,0.5,8.16,164,"Velocimeter seems to be reading low.",2021,2021
2021-05-14,2216,"North Channel 8.2",0.81,0.8,8.29,155,NA,2021,2021
2021-05-16,2217,"North Channel 8.2",NA,0.8,9.91,168,NA,2021,2021
2021-05-17,2219,"North Channel 8.2",1.69,0.9,8.77,179,NA,2021,2021
2021-05-18,2221,"North Channel 8.2",1.1,0.9,9.49,171,NA,2021,2021
2021-05-19,2222,"North Channel 8.2",1.59,1.1,8.16,177,NA,2021,2021
2021-05-20,2225,"North Channel 8.2",1.01,0.8,7.92,173,"DO reading inaccurate?",2021,2021
2021-05-21,2227,"North Channel 8.2",1.42,1.1,11.33,168,NA,2021,2021
2021-05-24,2229,"North Channel 8.2",NA,0.8,9.21,180,NA,2021,2021
2021-05-25,2231,"North Channel 8.2",1.03,0.8,7.96,166,NA,2021,2021
2021-05-26,2233,"North Channel 8.2",1.82,0.8,7.91,169,NA,2021,2021
2021-05-27,2235,"North Channel 8.2",1.28,0.8,8.33,180,NA,2021,2021
2021-05-28,2237,"North Channel 8.2",2.2,0.7,8.07,168,NA,2021,2021
2021-06-01,2239,"North Channel 8.2",NA,NA,8.11,182,"Velocity meter not working.",2021,2021
2021-06-02,2241,"North Channel 8.2",1.52,NA,7.85,170,"Velocimeter not working",2021,2021
2021-06-03,2243,"North Channel 8.2",1.36,1,8.36,181,"Velocity meter fluctuating, but primarily (0.7-1.2)",2021,2021
2021-06-04,2245,"North Channel 8.2",1.57,1.2,8.46,194,NA,2021,2021
2022-02-06,2267,"North Channel 8.2",NA,1.7,12.09,190,NA,2022,2022
2022-02-07,2268,"North Channel 8.2",2.38,1.1,11.48,190,NA,2022,2022
2022-02-08,2270,"North Channel 8.2",0.84,1.1,11.53,187,NA,2022,2022
2022-02-09,2272,"North Channel 8.2",2.27,1.2,11.48,181,NA,2022,2022
2022-02-10,2274,"North Channel 8.2",0.64,1.2,12.22,184,NA,2022,2022
2022-02-11,2275,"North Channel 8.2",0.22,1.4,12.1,220,NA,2022,2022
2022-02-12,2276,"North Channel 8.2",0.94,1.5,11.46,190,NA,2022,2022
2022-02-13,2277,"North Channel 8.2",1.14,0.9,10.85,207,NA,2022,2022
2022-02-14,2282,"North Channel 8.2",1.12,1.6,11.28,193,NA,2022,2022
2022-02-15,2284,"North Channel 8.2",1.19,1.3,11.15,182,NA,2022,2022
2022-02-16,2286,"North Channel 8.2",0.59,1.4,11.66,208,NA,2022,2022
2022-02-17,2287,"North Channel 8.2",2.25,1.3,11.13,195,NA,2022,2022
2022-02-18,2290,"North Channel 8.2",0.67,1.6,11.11,184,NA,2022,2022
2022-02-19,2292,"North Channel 8.2",0.73,1.2,11.6,187,NA,2022,2022
2022-02-20,2293,"North Channel 8.2",0.59,1.6,11.29,194,NA,2022,2022
2022-02-21,2297,"North Channel 8.2",0.81,1.4,11.35,193,NA,2022,2022
2022-02-22,2298,"North Channel 8.2",1.03,1.7,11.09,186,NA,2022,2022
2022-02-23,2300,"North Channel 8.2",1.7,1.2,11.45,143,NA,2022,2022
2022-02-24,2302,"North Channel 8.2",0.72,1.5,11.33,193,NA,2022,2022
2022-02-25,2304,"North Channel 8.2",0.8,1.4,11.85,207,NA,2022,2022
2022-02-26,2306,"North Channel 8.2",0.25,1.3,11.62,192,NA,2022,2022
2022-02-27,2308,"North Channel 8.2",1.31,1.6,11.27,192,NA,2022,2022
2022-02-28,2310,"North Channel 8.2",0.65,1.5,11.18,197,NA,2022,2022
2022-03-01,2311,"North Channel 8.2",1.25,1.5,12.42,199,NA,2022,2022
2022-03-02,2314,"North Channel 8.2",1.62,1.3,10.83,196,NA,2022,2022
2022-03-03,2316,"North Channel 8.2",0.91,1.6,11.6,194,NA,2022,2022
2022-03-04,2318,"North Channel 8.2",1.07,1.1,10.5,193,NA,2022,2022
2022-03-05,2320,"North Channel 8.2",0.63,1.3,10.97,194,NA,2022,2022
2022-03-06,2322,"North Channel 8.2",0.68,0.7,11.31,187,NA,2022,2022
2022-03-07,2323,"North Channel 8.2",0.6,1.1,10.86,195,NA,2022,2022
2022-03-08,2326,"North Channel 8.2",0.66,1.2,11.31,193,NA,2022,2022
2022-03-09,2328,"North Channel 8.2",0.78,1.2,10.4,197,NA,2022,2022
2022-03-10,2330,"North Channel 8.2",0.7,1.3,9.86,197,NA,2022,2022
2022-03-11,2331,"North Channel 8.2",0.93,1.2,9.78,206,NA,2022,2022
2022-03-12,2333,"North Channel 8.2",2.45,1.2,10.31,201,NA,2022,2022
2022-03-13,2337,"North Channel 8.2",0.59,1.1,10.04,201,NA,2022,2022
2022-03-14,2338,"North Channel 8.2",0.63,1.2,10.17,201,NA,2022,2022
2022-03-15,2339,"North Channel 8.2",1.37,1.1,9.73,193,NA,2022,2022
2022-03-16,2342,"North Channel 8.2",0.35,0.5,10.06,188,NA,2022,2022
2022-03-17,2343,"North Channel 8.2",0.87,1.2,9.77,182,NA,2022,2022
2022-03-18,2346,"North Channel 8.2",0.3,0.9,9.65,173,NA,2022,2022
2022-03-19,2348,"North Channel 8.2",0.66,NA,9.81,173,"velocimeter malfunction",2022,2022
2022-03-20,2351,"North Channel 8.2",0.87,0.5,10.81,174,NA,2022,2022
2022-03-21,2352,"North Channel 8.2",1.46,0.8,10.36,189,NA,2022,2022
2022-03-22,2353,"North Channel 8.2",1.02,1.4,10.34,178,NA,2022,2022
2022-03-23,2356,"North Channel 8.2",1.07,1,10.3,181,NA,2022,2022
2022-03-24,2358,"North Channel 8.2",1.61,1.3,10.03,177,NA,2022,2022
2022-03-25,2360,"North Channel 8.2",0.65,1.1,9.67,181,NA,2022,2022
2022-03-26,2361,"North Channel 8.2",0.85,1,10.06,190,NA,2022,2022
2022-03-27,2365,"North Channel 8.2",0.95,0.9,9.45,185,NA,2022,2022
2022-03-28,2366,"North Channel 8.2",0.98,1.2,9.74,179,NA,2022,2022
2022-03-29,2368,"North Channel 8.2",0.75,1,9.92,179,NA,2022,2022
2022-03-30,2370,"North Channel 8.2",1.11,1.2,8.33,183,NA,2022,2022
2022-03-31,2372,"North Channel 8.2",0.93,1.2,10.98,187,NA,2022,2022
2022-04-01,2374,"North Channel 8.2",0.46,1.2,9.99,187,NA,2022,2022
2022-04-02,2378,"North Channel 8.2",1.12,1.2,9.57,187,NA,2022,2022
2022-04-03,2379,"North Channel 8.2",1.77,1.3,9.84,184,NA,2022,2022
2022-04-04,2380,"North Channel 8.2",1.52,1.2,8.84,184,NA,2022,2022
2022-04-05,2382,"North Channel 8.2",0.87,1.4,10.38,178,NA,2022,2022
2022-04-06,2384,"North Channel 8.2",0.67,0.9,8.26,176,NA,2022,2022
2022-04-07,2385,"North Channel 8.2",0.97,1.4,9.11,166,NA,2022,2022
2022-04-08,2388,"North Channel 8.2",0.9,1.1,8.45,168,NA,2022,2022
2022-04-11,2390,"North Channel 8.2",NA,1,8.7,173,NA,2022,2022
2022-04-12,2392,"North Channel 8.2",1.51,1,9.79,175,NA,2022,2022
2022-04-13,2394,"North Channel 8.2",0.85,1.3,9.25,173,NA,2022,2022
2022-04-14,2396,"North Channel 8.2",1.26,1.2,9.26,172,NA,2022,2022
2022-04-15,2398,"North Channel 8.2",2.34,1,9.12,173,NA,2022,2022
2022-04-16,2399,"North Channel 8.2",0.73,1,9.65,177,NA,2022,2022
2022-04-17,2403,"North Channel 8.2",1.12,0.9,9.66,175,NA,2022,2022
2022-04-18,2404,"North Channel 8.2",0.83,1,8.95,169,NA,2022,2022
