Date,trapVisitID,subSiteName,turbidity,waterVel,dissolvedOxygen,waterDepth,Environmental.comments
2025-02-25,10679,ST004L1,1.17,0.4,9.80,133,
2025-02-26,10680,ST004L1,1.48,0.4,9.62,145,
2025-02-27,10682,ST004L1,1.82,0.3,10.31,141,
2025-02-28,10683,ST004L1,1.56,0.4,9.52,129,
2025-03-01,10688,ST004L1,1.32,0.2,9.50,133,
2025-03-02,10689,ST004L1,1.30,0.2,9.84,132,
2025-03-03,10691,ST004L1,0.88,0.3,9.97,150,
2025-03-04,10693,ST004L1,5.38,0.3,,155,YSI needs recalibrating
2025-03-05,10695,ST004L1,1.46,0.4,,135,No YSI today
2025-03-06,10698,ST004L1,0.59,0.4,9.68,132,
2025-03-07,10699,ST004L1,0.96,0.2,9.57,150,
2025-03-08,10701,ST004L1,1.02,0.3,9.38,151,
2025-03-09,10703,ST004L1,1.14,0.3,9.42,147,
2025-03-10,10705,ST004L1,1.76,0.3,9.25,148,
2025-03-11,10706,ST004L1,1.44,0.2,8.91,155,
2025-03-12,10707,ST004L1,3.28,0.4,8.00,134,
2025-03-13,10709,ST004L1,3.24,0.4,8.28,134,
2025-03-14,10710,ST004L1,4.24,0.3,8.71,168,
2025-03-14,10711,ST004L1,,0.3,8.95,146,
2025-03-15,10712,ST004L1,3.79,0.5,9.65,176,
2025-03-16,10717,ST004L1,4.10,0.4,10.99,208,
2025-03-17,10718,ST004L1,2.19,0.6,10.41,207,
2025-03-18,10719,ST004L1,2.97,0.5,10.38,232,
2025-03-19,10721,ST004L1,9.62,0.4,10.49,233,"D.O. in livecar was 10.53 mg/l.
D.O. in livewell was 10.39 mg/l."
2025-03-20,10723,ST004L1,4.57,0.4,10.86,233,"Livewell DO: 9.92, Temp: 13.3
Livecar DO: 9.5, Temp: 13"
2025-03-21,10724,ST004L1,4.88,0.6,9.00,206,
2025-03-22,10727,ST004L1,2.03,0.4,8.51,199,
2025-03-23,10729,ST004L1,2.67,0.5,8.49,187,
2025-03-24,10731,ST004L1,2.51,0.2,8.38,183,
2025-03-25,10733,ST004L1,2.60,0.4,8.09,147,
2025-03-26,10734,ST004L1,3.37,0.4,,147,D.O. inaccurate
2025-03-27,10737,ST004L1,4.38,0.2,,150,D.O. inaccurate
2025-03-28,10739,ST004L1,6.69,0.2,,145,D.O. inaccurate
2025-03-29,10741,ST004L1,3.43,0.4,9.16,165,
2025-03-30,10742,ST004L1,4.09,0.2,9.63,210,
2025-03-31,10746,ST004L1,2.98,0.2,9.70,140,
2025-04-01,10747,ST004L1,2.93,0.3,10.30,196,
2025-04-02,10748,ST004L1,3.88,0.1,10.04,165,
2025-04-03,10750,ST004L1,2.68,0.4,10.29,175,
2025-04-04,10751,ST004L1,4.18,0.3,9.73,202,
2025-04-05,10755,ST004L1,2.06,0.2,10.80,213,
2025-04-06,10757,ST004L1,2.63,0.3,9.80,182,
2025-04-07,10760,ST004L1,4.32,0.1,9.95,193,
2025-04-08,10761,ST004L1,5.22,0.4,9.96,203,
2025-04-09,10763,ST004L1,4.67,0.6,10.19,230,
2025-04-10,10764,ST004L1,4.25,0.5,10.16,213,
2025-04-11,10766,ST004L1,4.73,0.5,9.58,209,
2025-04-12,10768,ST004L1,4.61,0.6,10.45,260,
2025-04-13,10771,ST004L1,5.02,0.4,10.45,255,
2025-04-14,10773,ST004L1,2.32,0.5,10.08,270,
2025-04-15,10774,ST004L1,2.75,0.5,9.97,262,
2025-04-16,10776,ST004L1,5.93,0.7,9.71,278,
2025-04-17,10779,ST004L1,3.14,0.5,9.94,255,
2025-04-18,10786,ST004L1,3.46,0.6,10.03,281,
2025-04-19,10783,ST004L1,3.98,0.7,10.97,,Water depth greater than 300 cm
2025-04-19,10782,ST004L1,,0.8,,,Water depth greater than 300 cm
2025-04-20,10787,ST004L1,4.00,0.7,10.68,,Water depth greater than 300 cm
2025-04-21,10789,ST004L1,4.02,0.6,10.45,285,
2025-04-22,10791,ST004L1,3.61,0.5,9.95,254,
2025-04-23,10792,ST004L1,4.46,0.5,8.99,210,
2025-04-24,10795,ST004L1,1.93,0.5,9.07,218,
2025-04-25,10797,ST004L1,4.57,0.7,10.58,260,
2025-04-26,10799,ST004L1,5.13,0.4,11.15,,Water depth greater than 300 cm
2025-04-27,10801,ST004L1,4.36,0.2,10.95,,Water depth greater than 300 cm
2025-04-28,10803,ST004L1,3.69,,10.81,285,Velocimeter not working. Lower unit housing is broken.
2025-04-29,10805,ST004L1,3.04,,10.50,260,Velocimeter not working. Lower unit housing is broken.
2025-04-30,10806,ST004L1,3.83,0.6,8.83,223,
2025-05-01,10808,ST004L1,1.82,0.4,8.75,215,
2025-05-02,10810,ST004L1,2.33,0.6,9.67,262,
2025-05-03,10813,ST004L1,2.39,0.8,10.59,,Water depth greater than 300 cm
2025-05-04,10814,ST004L1,4.79,0.8,10.56,,Water depth greater than 300 cm
2025-05-05,10815,ST004L1,,0.7,9.84,265,Forgot to take turbidity
2025-05-06,10821,ST004L1,2.34,0.6,9.38,180,
2025-05-07,10822,ST004L1,2.34,0.5,8.51,204,
2025-05-08,10824,ST004L1,2.35,0.4,8.85,179,
2025-05-09,10827,ST004L1,5.56,0.6,8.35,205,
2025-05-10,10828,ST004L1,2.65,0.8,9.52,252,
2025-05-11,10833,ST004L1,,0.7,,,Water depth greater than 300 cm
2025-05-11,10832,ST004L1,4.84,0.8,10.37,,Water depth greater than 300 cm
2025-05-12,10834,ST004L1,3.04,0.9,10.60,,Water depth greater than 300 cm
2025-05-13,10835,ST004L1,3.31,0.8,10.65,,Water depth greater than 300 cm
2025-05-14,10840,ST004L1,,,,,No environmentals collected
2025-05-14,10839,ST004L1,2.51,0.7,9.70,240,
2025-05-15,10842,ST004L1,3.67,0.5,9.53,240,
2025-05-16,10845,ST004L1,4.28,0.6,10.62,,Water depth greater than 300 cm
2025-05-17,10846,ST004L1,4.71,0.7,10.40,,Water depth greater than 300 cm
2025-05-18,10848,ST004L1,4.39,0.7,10.45,,Water depth greater than 300 cm
2025-05-19,10851,ST004L1,2.98,0.5,10.71,,Water depth greater than 300 cm
2025-05-20,10853,ST004L1,3.15,0.7,10.19,,Water depth greater than 300 cm
2025-05-21,10854,ST004L1,2.38,1.0,10.07,,Water depth greater than 300 cm
2025-05-22,10857,ST004L1,3.89,0.7,10.21,,Water depth greater than 300 cm
2025-05-23,10859,ST004L1,3.69,0.8,10.94,,Water depth greater than 300 cm
2025-05-27,10861,ST004L1,,0.6,10.85,,Water depth greater than 300 cm
2025-05-28,10862,ST004L1,3.62,0.6,10.86,,Water depth greater than 300 cm
2025-05-29,10865,ST004L1,3.91,0.8,10.59,,Water depth greater than 300 cm
2025-05-30,10867,ST004L1,2.53,0.8,10.61,,Water depth greater than 300 cm
2025-06-01,10869,ST004L1,,0.7,10.18,,Water depth greater than 300 cm
2025-06-02,10871,ST004L1,2.61,0.7,10.23,,Water depth greater than 300 cm
2025-06-03,10873,ST004L1,2.93,0.7,10.58,,Water depth greater than 300 cm
2025-06-04,10876,ST004L1,2.45,0.8,10.15,,Water depth greater than 300 cm
2025-06-05,10878,ST004L1,2.35,0.7,10.37,,Water depth greater than 300 cm
2025-06-06,10880,ST004L1,3.25,0.9,10.46,,Water depth greater than 300 cm
2025-06-08,10882,ST004L1,,0.8,10.02,,Water depth greater than 300 cm
2025-06-09,10883,ST004L1,3.28,0.7,10.08,,Water depth greater than 300 cm
2025-06-09,10884,ST004L1,,0.9,,,Water depth greater than 300 cm
2025-06-10,10887,ST004L1,2.67,0.9,10.46,,Water depth greater than 300 cm
2025-06-11,10889,ST004L1,2.90,0.8,10.34,,Water depth greater than 300 cm
2025-06-12,10891,ST004L1,2.86,0.8,10.34,,Water depth greater than 300 cm
2025-06-13,10893,ST004L1,2.51,0.7,10.37,,Water depth greater than 300 cm
2025-06-15,10895,ST004L1,,0.8,9.54,222,
2025-06-16,10897,ST004L1,2.71,0.7,9.16,221,
2025-06-17,10899,ST004L1,3.14,0.6,9.35,245,
2025-06-18,10901,ST004L1,3.32,0.8,10.25,293,
2025-06-19,10903,ST004L1,2.84,0.7,9.92,,Water depth greater than 300 cm
2025-06-20,10906,ST004L1,3.97,,9.80,,Water depth greater than 300 cm. No velocimeter
2017-02-01,8298,ST004L1B,,,,160,
2017-02-02,8299,ST004L1B,,,,149,Water temp not recorded.  Turbidity not recorded. D.O. not recorded. Water velocity not recorded.
2017-02-03,8300,ST004L1B,5.14,,,142,Water temp not recorded. D.O. not recorded. Water velocity not recorded.
2017-02-04,8301,ST004L1B,5.42,,7.15,144,Water velocity not recorded. 
2017-02-05,8306,ST004L1B,4.57,,8.10,155,Water velocity not recorded. 
2017-02-06,8307,ST004L1B,5.63,,7.75,135,Water velocity not recorded. 
2017-02-07,8308,ST004L1B,14.31,,8.13,149,Water velocity not recorded. 
2017-02-08,8316,ST004L1B,18.96,,8.30,211,Water velocity not recorded. 
2017-02-09,8317,ST004L1B,15.66,,8.75,,Water velocity not recorded. Water depth not recorded: too deep (estimated at 303 cm). 
2017-02-10,8318,ST004L1B,9.61,,9.45,,Water velocity not recorded. Water depth not recorded: too deep ( >300 cm). 
2017-02-11,8319,ST004L1B,19.78,,8.45,,Water velocity not recorded. Water depth not recorded: too deep ( >300 cm). 
2017-02-12,8320,ST004L1B,7.91,,8.83,,Water velocity not recorded. Water depth not recorded: too deep ( >300 cm). 
2017-02-13,8321,ST004L1B,6.04,,9.66,,Water velocity not recorded. Water depth not recorded: too deep ( >300 cm). 
2017-02-14,8322,ST004L1B,4.02,,8.05,295,Water velocity not recorded.  
2017-02-15,8328,ST004L1B,3.89,0.2,8.27,293,
2017-02-16,8330,ST004L1B,4.21,0.3,8.12,274,
2017-02-17,8331,ST004L1B,9.97,0.1,8.44,290,
2017-02-18,8336,ST004L1B,9.40,0.3,9.05,,Water depth not recorded: too deep ( >300 cm). 
2017-02-19,8338,ST004L1B,8.74,0.2,9.19,,Water depth not recorded: too deep ( >300 cm). 
2017-02-20,8339,ST004L1B,9.92,0.3,9.71,,Water depth not recorded: too deep ( >300 cm). 
2017-02-21,8340,ST004L1B,26.40,0.4,9.09,,Water depth not recorded: too deep ( >300 cm). 
2017-02-21,8341,ST004L1B,,,,,Water depth not recorded: too deep ( >300 cm). 
2017-02-22,8342,ST004L1B,44.90,0.6,7.99,,Water depth not recorded: too deep ( >300 cm). 
2017-02-23,8350,ST004L1B,24.70,0.3,8.93,,Water depth not recorded: too deep ( >300 cm). 
2017-02-24,8351,ST004L1B,16.09,0.3,9.46,,Water depth not recorded: too deep ( >300 cm). 
2017-02-25,8352,ST004L1B,10.13,0.2,9.82,,Water depth not recorded: too deep ( >300 cm). 
2017-02-26,8353,ST004L1B,9.79,0.4,8.96,,Water depth not recorded: too deep ( >300 cm). 
2017-02-27,8354,ST004L1B,10.62,0.2,9.11,,Water depth not recorded: too deep ( >300 cm). 
2017-02-28,8355,ST004L1B,7.32,0.2,8.44,,Water depth not recorded: too deep ( >300 cm). 
2017-03-01,8356,ST004L1B,12.32,0.2,8.93,,Water depth not recorded: too deep ( >300 cm). 
2017-03-02,8357,ST004L1B,14.33,0.3,9.25,,Water depth not recorded: too deep (estimated at 305 cm). 
2017-03-03,8358,ST004L1B,16.71,0.4,9.10,293,
2017-03-04,8359,ST004L1B,13.89,0.2,9.02,300,
2017-03-05,8388,ST004L1B,14.91,0.3,8.65,271,
2017-03-06,8389,ST004L1B,14.28,0.3,8.37,268,
2017-03-07,8390,ST004L1B,14.13,0.3,8.65,268,
2017-03-08,8391,ST004L1B,11.62,0.3,9.48,272,
2017-03-09,8392,ST004L1B,9.99,0.2,9.06,278,
2017-03-10,8393,ST004L1B,12.72,0.2,9.00,263,
2017-03-11,8394,ST004L1B,11.67,0.2,8.67,262,
2017-03-12,8395,ST004L1B,12.50,0.3,7.10,249,
2017-03-13,8396,ST004L1B,9.30,0.4,9.58,290,
2017-03-14,8397,ST004L1B,9.19,0.6,9.16,287,
2017-03-15,8398,ST004L1B,9.84,0.6,9.29,295,
2017-03-16,8399,ST004L1B,5.77,0.6,9.03,285,
2017-03-17,8400,ST004L1B,9.09,0.7,9.44,287,
2017-03-18,8401,ST004L1B,7.83,0.6,8.71,293,
2017-03-19,8402,ST004L1B,7.97,0.5,9.13,295,
2017-03-20,8403,ST004L1B,8.24,0.5,8.48,284,
2017-03-21,8404,ST004L1B,6.57,0.6,9.36,284,
2017-03-22,8405,ST004L1B,7.88,0.6,9.14,287,
2017-03-23,8406,ST004L1B,11.45,0.7,8.60,297,
2017-03-24,8407,ST004L1B,8.38,0.6,9.81,,Water depth not recorded: too deep (estimated at 302 cm). 
2017-03-25,8408,ST004L1B,6.70,0.6,9.93,,Water depth not recorded: too deep ( >300 cm). 
2017-03-26,8409,ST004L1B,6.94,0.5,10.10,,Water depth not recorded: too deep ( >300 cm). 
2017-03-27,8410,ST004L1B,6.12,0.7,9.84,,Water depth not recorded: too deep ( >300 cm). 
2017-03-28,8411,ST004L1B,6.59,0.6,9.96,,Water depth not recorded: too deep ( >300 cm). 
2017-03-29,8412,ST004L1B,7.10,0.6,,,Water depth not recorded: too deep ( >300 cm). DO recorded as 16.0 mg/L: likely inaccurate. 
2017-03-30,8413,ST004L1B,6.93,0.6,9.64,,Water depth not recorded: too deep ( >300 cm). 
2017-03-31,8414,ST004L1B,6.78,0.7,9.80,,Water depth not recorded: too deep ( >300 cm). 
2017-04-01,8415,ST004L1B,8.26,0.5,9.85,,Water depth not recorded: too deep ( >300 cm). 
2017-04-03,8416,ST004L1B,,0.5,10.00,280,
2017-04-04,8417,ST004L1B,6.60,0.6,9.67,275,
2017-04-05,8418,ST004L1B,5.83,0.7,9.42,281,
2017-04-06,8419,ST004L1B,6.21,0.7,9.76,282,
2017-04-07,8420,ST004L1B,5.49,0.8,10.01,,Water depth not recorded: too deep ( >300 cm). 
2017-04-08,8421,ST004L1B,4.36,0.7,,,Water depth not recorded: too deep ( >300 cm). Water temperature and DO not recorded. 
2017-04-10,8422,ST004L1B,,0.5,10.62,,Water depth not recorded: too deep (estimated at 306 cm). 
2017-04-11,8423,ST004L1B,7.47,0.3,10.47,283,
2017-04-12,8424,ST004L1B,7.13,0.6,10.36,,Water depth not recorded: too deep ( >300 cm). 
2017-04-13,8425,ST004L1B,6.73,0.5,10.06,,Water depth not recorded: too deep ( >300 cm). 
2017-04-14,8426,ST004L1B,6.16,0.5,10.04,,Water depth not recorded: too deep ( >300 cm). 
2017-04-15,8427,ST004L1B,7.46,0.4,10.35,,Water depth not recorded: too deep ( >300 cm). 
2017-04-18,8429,ST004L1B,5.77,0.5,10.38,,Water depth not recorded: too deep ( >300 cm). 
2017-04-19,8430,ST004L1B,5.36,0.3,10.20,,Water depth not recorded: too deep ( >300 cm). 
2017-04-20,8431,ST004L1B,6.22,0.2,8.55,,Water depth not recorded: too deep ( >300 cm). 
2017-04-21,8432,ST004L1B,6.30,0.5,10.34,,
2017-04-22,8477,ST004L1B,,,,,Environmental data not recorded. 
2017-04-24,8478,ST004L1B,,0.3,10.16,,"Water depth not recorded: too deep ( >300 cm). Adjusted cones further into thalweg once off traps, velocity may be higher than recorded value. "
2017-04-25,8479,ST004L1B,5.90,0.5,9.80,,Water depth not recorded: too deep ( >300 cm). 
2017-04-26,8480,ST004L1B,5.67,0.5,10.02,,Water depth not recorded: too deep ( >300 cm). 
2017-04-27,8481,ST004L1B,4.56,0.5,9.44,,Water depth not recorded: too deep ( >300 cm). 
2017-05-01,8482,ST004L1B,,0.6,,,Water depth not recorded: too deep ( >300 cm). 
2017-05-02,8483,ST004L1B,4.60,0.5,8.24,,Water depth not recorded: too deep ( >300 cm). 
2017-05-03,8484,ST004L1B,4.98,0.4,8.59,,Water depth not recorded: too deep ( >300 cm). 
2017-05-04,8485,ST004L1B,3.66,0.8,9.13,,Water depth not recorded: too deep ( >300 cm). 
2017-05-05,8486,ST004L1B,4.64,0.9,9.85,,Water depth not recorded: too deep ( >300 cm). 
2017-05-06,8487,ST004L1B,5.16,1.0,8.54,,Water depth not recorded: too deep ( >300 cm). 
2017-05-08,8488,ST004L1B,,,9.66,,Water depth not recorded: too deep ( >300 cm). Water velocity not recorded. 
2017-05-09,8489,ST004L1B,3.13,0.6,9.94,,Water depth not recorded: too deep ( >300 cm). 
2017-05-10,8490,ST004L1B,3.35,0.9,9.05,,Water depth not recorded: too deep ( >300 cm). 
2017-05-11,8491,ST004L1B,4.85,0.9,8.54,,Water depth not recorded: too deep ( >300 cm). 
2017-05-12,8492,ST004L1B,4.52,0.9,8.15,,Water depth not recorded: too deep ( >300 cm). 
2017-05-13,8493,ST004L1B,6.35,0.9,9.75,,Water depth not recorded: too deep ( >300 cm). 
2017-05-15,8494,ST004L1B,,0.9,,,Water depth not recorded: too deep ( >300 cm). 
2017-05-16,8495,ST004L1B,4.60,0.6,9.96,,Water depth not recorded: too deep ( >300 cm). 
2017-05-17,8496,ST004L1B,4.99,0.7,10.29,,Water depth not recorded: too deep ( >300 cm). 
2017-05-18,8497,ST004L1B,4.80,0.5,8.29,,Water depth not recorded: too deep ( >300 cm). 
2017-05-19,8498,ST004L1B,5.15,0.5,9.81,,Water depth not recorded: too deep ( >300 cm). 
2017-05-20,8499,ST004L1B,3.50,0.6,9.90,,Water depth not recorded: too deep ( >300 cm). 
2017-05-22,8500,ST004L1B,,0.6,9.95,,Water depth not recorded: too deep ( >300 cm). 
2017-05-23,8501,ST004L1B,5.46,0.7,9.59,,Water depth not recorded: too deep ( >300 cm). 
2017-05-24,8502,ST004L1B,,0.8,9.88,,Water depth not recorded: too deep ( >300 cm). Turbidity not recorded: water sample not taken. 
2017-05-25,8503,ST004L1B,4.16,0.9,9.70,,Water depth not recorded: too deep ( >300 cm). 
2017-05-26,8504,ST004L1B,3.06,0.6,9.84,,Water depth not recorded: too deep ( >300 cm). 
2017-05-27,8505,ST004L1B,4.09,0.8,9.57,,Water depth not recorded: too deep ( >300 cm). 
2017-05-29,8506,ST004L1B,,0.6,,,Water depth not recorded: too deep ( >300 cm). 
2017-05-30,8507,ST004L1B,3.03,0.8,9.89,,Water depth not recorded: too deep ( >300 cm). 
2017-05-31,8508,ST004L1B,2.93,0.6,8.81,,Water depth not recorded: too deep ( >300 cm). 
2017-06-01,8509,ST004L1B,3.29,0.6,9.97,,Water depth not recorded: too deep ( >300 cm). 
2017-06-02,8510,ST004L1B,3.02,0.6,9.89,,Water depth not recorded: too deep ( >300 cm). 
2017-06-03,8511,ST004L1B,3.75,0.6,9.89,,Water depth not recorded: too deep ( >300 cm). 
2017-06-05,8512,ST004L1B,,0.8,9.77,,Water depth not recorded: too deep ( >300 cm). 
2017-06-06,8513,ST004L1B,3.39,0.6,9.85,,Water depth not recorded: too deep ( >300 cm). 
2017-06-07,8514,ST004L1B,2.53,0.5,9.96,,Water depth not recorded: too deep ( >300 cm). 
2017-06-08,8515,ST004L1B,4.02,0.5,10.05,,Water depth not recorded: too deep ( >300 cm). 
2017-06-09,8516,ST004L1B,3.17,0.6,10.04,,Water depth not recorded: too deep ( >300 cm). 
2017-06-10,8517,ST004L1B,3.04,0.5,10.03,,Water depth not recorded: too deep ( >300 cm). 
2017-06-12,8518,ST004L1B,,0.7,10.26,,Water depth not recorded: too deep ( >300 cm). 
2017-06-13,8519,ST004L1B,3.48,0.6,10.10,,Water depth not recorded: too deep ( >300 cm). 
2017-06-14,8520,ST004L1B,,0.6,10.02,,Water depth not recorded: too deep ( >300 cm). Turbidity not recorded: water sample not taken. 
2017-06-15,8521,ST004L1B,3.81,0.7,10.90,,Water depth not recorded: too deep ( >300 cm). 
2017-06-16,8522,ST004L1B,3.25,0.7,10.08,,Water depth not recorded: too deep ( >300 cm). 
2017-06-17,8523,ST004L1B,4.43,0.8,8.48,,Water depth not recorded: too deep ( >300 cm). 
2017-06-19,8524,ST004L1B,,,9.07,,Water depth not recorded. Water velocity not recorded. 
2017-06-20,8525,ST004L1B,4.61,0.7,9.93,,Water depth not recorded: too deep ( >300 cm). 
2017-06-21,8526,ST004L1B,4.19,0.6,10.00,,Water depth not recorded: too deep ( >300 cm). 
2017-06-22,8527,ST004L1B,3.96,0.6,9.94,,Water depth not recorded: too deep ( >300 cm). 
2017-06-23,8528,ST004L1B,3.75,0.5,9.92,,Water depth not recorded: too deep ( >300 cm). 
2018-01-11,8564,ST004L1B,,0.6,10.05,240,
2018-01-12,8567,ST004L1B,3.13,0.6,10.47,242,
2018-01-13,8568,ST004L1B,2.37,0.5,9.98,240,
2018-01-14,8569,ST004L1B,2.94,0.5,9.92,240,
2018-01-15,8570,ST004L1B,1.91,0.5,10.21,242,
2018-01-16,8574,ST004L1B,3.82,0.5,8.96,248,
2018-01-17,8576,ST004L1B,1.71,0.8,9.05,241,
2018-01-18,8578,ST004L1B,3.21,0.7,,239,D.O. Not Recorded
2018-01-19,8579,ST004L1B,2.65,0.6,8.40,241,
2018-01-20,8580,ST004L1B,5.50,0.5,10.14,235,
2018-01-21,8581,ST004L1B,2.81,0.5,10.54,244,
2018-01-22,8582,ST004L1B,2.75,0.6,10.86,239,
2018-01-23,8588,ST004L1B,2.34,0.7,9.47,235,
2018-01-24,8589,ST004L1B,3.32,0.7,12.01,250,
2018-01-25,8590,ST004L1B,2.55,0.5,11.94,240,
2018-01-26,8591,ST004L1B,3.56,0.4,10.93,190,
2018-01-27,8592,ST004L1B,2.62,0.5,11.69,185,
2018-01-28,8593,ST004L1B,2.56,0.3,11.75,187,
2018-01-29,8594,ST004L1B,2.72,0.3,11.80,175,
2018-01-30,8602,ST004L1B,2.88,0.5,11.85,185,
2018-01-31,8603,ST004L1B,2.96,0.5,10.07,174,
2018-02-01,8606,ST004L1B,2.11,0.3,11.66,185,
2018-02-02,8607,ST004L1B,2.15,0.3,11.80,170,
2018-02-03,8610,ST004L1B,2.03,0.5,10.89,175,
2018-02-04,8611,ST004L1B,3.02,0.5,11.59,173,
2018-02-05,8612,ST004L1B,2.76,0.4,11.66,173,
2018-02-06,8616,ST004L1B,2.92,0.4,11.53,170,
2018-02-07,8617,ST004L1B,2.97,0.3,11.89,170,
2018-02-08,8618,ST004L1B,2.53,0.3,10.05,170,
2018-02-09,8619,ST004L1B,3.21,0.5,11.71,183,
2018-02-10,8620,ST004L1B,9.22,0.4,9.15,185,
2018-02-11,8621,ST004L1B,8.21,0.5,11.85,225,
2018-02-13,8630,ST004L1B,2.89,0.4,12.22,245,
2018-02-14,8631,ST004L1B,2.94,0.5,12.75,247,
2018-02-15,8632,ST004L1B,3.91,0.4,10.62,255,
2018-02-16,8633,ST004L1B,2.67,0.5,12.29,249,
2018-02-17,8634,ST004L1B,1.92,0.5,12.30,252,
2018-02-18,8635,ST004L1B,2.07,0.4,12.08,257,
2018-02-19,8636,ST004L1B,2.61,0.5,12.24,265,
2018-02-20,8644,ST004L1B,4.76,0.5,12.44,278,
2018-02-21,8646,ST004L1B,3.43,0.5,12.95,236,
2018-02-22,8647,ST004L1B,3.21,0.5,12.72,265,
2018-02-23,8648,ST004L1B,3.69,0.4,10.05,257,
2018-02-24,8649,ST004L1B,4.91,0.5,10.27,,Water depth is greater than 300cm.  Too deep for measurement
2018-02-25,8650,ST004L1B,5.48,0.5,12.58,,Water depth is greater than 300cm.  Too deep for measurement
2018-02-26,8651,ST004L1B,3.86,0.6,12.19,,River too deep for depth measurement
2018-02-27,8659,ST004L1B,3.65,0.5,9.90,,Water depth greater than 300 cm.  Unable to record an accurate measurement.
2018-03-04,8661,ST004L1B,,0.3,11.58,197,
2018-03-05,8662,ST004L1B,3.06,0.3,11.18,179,
2018-03-06,8665,ST004L1B,4.44,0.4,9.69,167,
2018-03-07,8667,ST004L1B,3.80,0.3,10.28,145,
2018-03-08,8669,ST004L1B,3.21,0.5,10.16,125,
2018-03-09,8672,ST004L1B,3.36,0.3,10.03,135,
2018-03-12,8673,ST004L1B,,0.2,9.92,136,
2018-03-13,8679,ST004L1B,3.97,0.2,9.92,132,
2018-03-14,8680,ST004L1B,5.64,0.3,9.69,143,
2018-03-15,8683,ST004L1B,3.12,0.3,10.45,130,
2018-03-16,8684,ST004L1B,4.55,0.3,10.60,130,
2018-03-17,8685,ST004L1B,3.54,0.3,8.55,130,
2018-03-18,8686,ST004L1B,4.02,0.3,11.32,135,
2018-03-19,8687,ST004L1B,4.35,0.4,11.51,130,
2018-03-20,8694,ST004L1B,5.05,0.3,8.45,128,
2018-03-21,8695,ST004L1B,3.09,0.3,10.65,125,
2018-03-22,8697,ST004L1B,11.33,0.3,9.89,129,
2018-03-23,8699,ST004L1B,7.60,0.2,10.74,157,
2018-03-24,8701,ST004L1B,15.32,0.4,10.00,140,
2018-03-25,8702,ST004L1B,7.50,0.3,10.54,128,
2018-03-26,8703,ST004L1B,6.76,0.2,10.02,125,
2018-03-27,8704,ST004L1B,4.62,0.1,12.06,120,
2018-03-28,8709,ST004L1B,4.46,0.2,10.59,130,
2018-03-29,8711,ST004L1B,4.04,0.2,10.49,120,
2018-03-30,8713,ST004L1B,5.97,0.2,8.45,123,
2018-03-31,8714,ST004L1B,3.67,0.2,4.75,123,DO meter not calibrated
2018-04-01,8715,ST004L1B,5.91,0.2,4.02,133,DO meter not calibrated
2018-04-02,8716,ST004L1B,6.70,0.3,7.83,136,DO meter not calibrated
2018-04-03,8721,ST004L1B,6.79,0.5,8.08,229,DO meter not calibrated
2018-04-04,8723,ST004L1B,5.04,0.5,7.63,242,DO meter not calibrated
2018-04-05,8725,ST004L1B,5.58,0.6,9.17,245,DO meter not calibrated
2018-04-06,8727,ST004L1B,5.40,0.4,7.71,258,DO meter not calibrated
2018-04-07,8729,ST004L1B,3.44,0.5,9.33,266,DO meter not calibrated
2018-04-08,8731,ST004L1B,7.27,0.3,8.05,275,DO meter not calibrated
2018-04-09,8732,ST004L1B,6.45,0.6,7.77,270,DO meter not calibrated
2018-04-10,8733,ST004L1B,5.15,0.5,6.69,265,DO meter not calibrated
2018-04-11,8734,ST004L1B,4.10,0.3,6.03,265,DO meter not calibrated
2018-04-12,8739,ST004L1B,5.98,0.3,6.17,261,DO meter not calibrated
2018-04-13,8741,ST004L1B,4.07,0.4,6.19,265,DO meter not calibrated
2018-04-14,8743,ST004L1B,4.87,0.5,6.19,264,DO meter not calibrated
2018-04-15,8744,ST004L1B,4.32,0.4,5.58,268,DO meter not calibrated
2018-04-16,8745,ST004L1B,3.98,0.3,5.67,271,DO meter not calibrated
2018-04-17,8746,ST004L1B,4.59,0.5,7.35,273,DO meter not calibrated
2018-04-18,8751,ST004L1B,4.21,0.5,7.72,276,DO meter not calibrated
2018-04-19,8753,ST004L1B,4.93,0.4,7.84,273,DO meter not calibrated
2018-04-20,8755,ST004L1B,4.10,0.5,6.68,268,DO meter not calibrated
2018-04-21,8757,ST004L1B,4.93,0.2,6.73,243,DO meter not calibrated
2018-04-22,8758,ST004L1B,4.54,0.4,6.21,233,DO meter not calibrated
2018-04-23,8759,ST004L1B,3.97,0.3,5.16,253,DO meter not calibrated
2018-04-24,8763,ST004L1B,5.50,0.3,5.68,253,DO meter not calibrated
2018-04-25,8764,ST004L1B,2.89,0.4,3.84,245,DO meter not calibrated
2018-04-26,8767,ST004L1B,3.45,0.4,,244,DO meter not calibrated
2018-04-27,8769,ST004L1B,3.59,0.3,2.78,242,DO meter not calibrated
2018-04-28,8771,ST004L1B,3.91,0.3,,240,DO meter not calibrated
2018-04-29,8776,ST004L1B,4.89,0.2,2.31,256,DO meter not calibrated
2018-04-30,8777,ST004L1B,3.07,0.4,2.56,238,DO meter not calibrated
2018-05-01,8778,ST004L1B,3.21,0.3,,243,DO meter not calibrated
2018-05-02,8779,ST004L1B,3.66,0.3,10.77,250,
2018-05-03,8780,ST004L1B,4.13,0.4,11.10,270,
